phot,bg,filenumber,frame,numberInGroup,x,y,z,locprec,locprecz
5778.404,76.9142,1,94355,2,553.5704,238.768,-100.1284,5.383932,17.61265
1695.564,33.28392,1,94354,1,509.1873,245.6789,-188.7993,12.26521,39.32812
2098.714,52.90469,1,94483,1,489.4474,231.071,-166.5721,11.28331,37.8172
28257.97,191.0327,1,94537,6,603.9768,264.2637,-121.0702,2.260128,7.038746
2199.871,35.04343,1,94625,1,401.3484,336.2414,-201.1274,10.5288,33.08596
7619.984,132.7228,1,94697,3,414.6952,319.3683,-142.5914,5.218366,17.2952
1529.57,39.98597,1,94695,1,403.9504,318.9268,-134.6084,12.83424,44.97911
17011.6,273.7374,1,94721,7,323.5944,265.0732,-146.5233,3.483938,11.43868
2484.719,37.81009,1,94715,1,300.9388,219.7797,-146.841,8.995758,29.63828
2749.004,32.2476,1,94726,1,336.4462,280.4935,-141.6018,8.056699,26.20326
2752.663,37.46907,1,94732,1,508.1351,250.6743,-42.53376,7.857944,25.63954
12337.79,152.8843,1,94736,4,596.7858,191.9069,-65.75587,3.648242,11.96919
4793.424,84.96494,1,94757,2,326.6465,280.4389,-153.4823,6.699506,22.24319
17629.91,187.1355,1,94982,5,340.5622,212.5489,-148.8415,3.164183,9.954842
3082.233,36.36158,1,94978,1,361.035,220.367,-144.6863,7.654986,24.79142
5452.186,71.76165,1,95108,2,598.2873,105.5548,-37.66302,5.53414,17.90021
4595.584,70.99498,1,95178,2,322.2557,214.8039,-122.1135,6.404084,21.33932
1820.343,32.49204,1,95177,1,320.6782,224.5725,-140.0661,10.78301,36.45459
9168,97.06622,1,95212,3,537.1499,183.9454,-60.21953,4.113205,13.28101
2429,38.41225,1,95275,1,414.2932,311.5135,-161.3609,9.335732,30.23674
4730.579,66.10329,1,95355,2,355.3491,187.6302,-152.2631,6.461018,20.82337
17715.41,202.1404,1,95467,6,487.0894,269.0744,-116.1961,3.084557,10.12369
12320.09,149.6534,1,95474,4,369.6604,166.9072,-136.0353,3.812754,12.45084
16154.33,243.1714,1,95658,6,379.7436,265.9574,-115.3633,3.394828,11.20045
1761.605,30.29218,1,95653,1,392.4039,271.8121,-98.03029,10.46374,35.88428
1630.493,29.87953,1,95728,1,477.4255,181.3096,-100.382,11.03376,38.09249
6323.587,59.17136,1,95850,2,315.5004,267.8287,-137.3461,5.093698,16.25911
11410.35,62.04415,1,95903,2,470.9796,193.8071,-2.609705,3.370305,9.867067
7660.637,92.54675,1,95962,3,489.0337,282.7554,-82.94809,4.581525,14.95738
2084.394,29.75432,1,95960,1,520.3786,300.483,-162.7286,9.877658,31.71469
1722.318,33.60321,1,95971,1,506.6821,323.1877,-110.0742,10.97055,38.00838
11282.84,160.5301,1,95994,4,362.5591,307.3383,-174.5238,4.306995,13.65809
2419.219,56.51051,1,95989,1,386.7648,337.3799,-227.6967,11.56664,36.84276
1968.653,57.56619,1,95992,1,340.04,315.4884,-185.9991,12.52735,41.4631
9402.232,159.0696,1,96161,4,577.876,294.3853,-77.29115,4.481604,15.10493
1626.347,37.16434,1,96158,1,459.5655,199.9488,-126.4954,11.91722,41.65802
5993.333,65.73109,1,96204,2,468.0788,263.3028,-99.95853,5.20568,17.10546
16449.28,153.0852,1,96265,5,364.9419,215.4511,-170.0552,3.292122,10.09396
15007.06,220.8264,1,96388,6,469.8152,285.5304,-135.3275,3.60203,11.89265
2775.484,30.84818,1,96384,1,485.1517,290.7338,-156.8859,8.089906,25.66874
5852.33,59.90419,1,96502,2,345.2652,196.5413,-139.562,5.340674,16.65636
1527.005,42.08318,1,96530,1,340.5444,223.1407,-88.14857,12.53763,45.10265
15662.42,203.9354,1,96545,5,594.128,225.329,-69.62028,3.269438,10.78516
2406.385,33.64048,1,96648,1,396.4659,172.171,-160.6053,9.116282,29.33835
5704.105,83.36349,1,96660,2,527.5305,160.1876,-3.570387,5.599092,17.9325
5048.134,84.72173,1,96715,2,584.7369,269.4724,-63.72738,6.064103,20.18269
8035.542,112.1728,1,96807,3,433.2781,239.7801,-84.08566,4.553972,14.73883
5690.691,57.9477,1,96919,2,320.5942,237.4999,-156.2708,5.575747,17.55393
21925.9,457.6759,1,97020,12,417.0602,226.957,-86.68594,3.103307,10.64748
1682.637,39.81729,1,97029,1,455.0301,243.1343,-119.8239,11.75631,41.3939
1664.735,31.75785,1,97069,1,426.2665,227.6132,-37.93731,10.8808,36.43684
7547.034,105.3012,1,97096,3,531.231,295.636,-109.3879,4.856571,16.17697
7525.782,97.70657,1,97427,3,364.4562,245.4923,-71.27847,4.708887,15.43289
2663.309,31.36952,1,97432,1,347.6516,195.8945,-139.3914,8.190596,26.66803
8864.733,96.83304,1,97469,3,594.3954,83.77827,-34.78057,4.197203,13.34173
3620.159,31.87142,1,97587,1,317.1804,356.3436,-149.0805,6.756653,21.17673
6110.535,107.8318,1,97644,3,450.1002,245.2465,-81.57578,5.592862,19.10975
3995.585,31.26513,1,97643,1,446.8101,248.589,-89.94183,6.014042,19.12333
7420.921,105.7535,1,97720,3,325.9524,277.9307,-130.2228,5.029164,16.68025
2048.41,35.09486,1,97764,1,444.9976,243.9744,-97.03621,9.718637,33.25064
1757.352,32.06828,1,97813,1,519.4387,297.5031,-85.6299,10.55298,36.47546
8492.702,109.4412,1,97849,3,324.5817,208.6438,-111.5925,4.547181,15.10226
3292.067,34.28986,1,97972,1,385.9139,190.4986,-40.51691,6.832975,21.72651
5851.181,67.59801,1,98215,2,603.3894,244.3118,-107.8637,5.355073,17.6027
47216.42,505.8028,1,98504,15,456.489,255.7278,-93.81661,1.836884,5.954827
2619.867,50.89325,1,98497,1,485.9283,275.3474,-44.3899,8.660668,29.41491
22982.01,343.8634,1,98629,9,569.1537,300.5389,-70.87386,2.814334,9.233066
2604.453,40.93094,1,98624,1,609.0688,306.2914,-16.43856,8.33721,27.34945
13335.57,167.3136,1,98638,4,420.4184,176.9286,-109.3861,3.598995,11.9288
2034.617,29.85978,1,98653,1,505.3288,310.4346,-135.4924,9.717815,32.45641
11769.5,137.9881,1,98676,4,426.7643,185.484,-150.7365,3.944745,12.59369
2226.194,31.35889,1,98732,1,400.9871,187.3323,-127.469,9.150372,30.58486
2746.793,38.06556,1,98788,1,480.3596,227.6699,-114.7839,8.125639,27.22672
3804.989,53.20981,1,98810,2,593.3091,247.7661,-54.94104,6.708784,22.07037
4127.504,73.59618,1,99052,2,397.9547,323.9496,-131.8547,7.090742,24.00707
6621.586,75.32626,1,99059,2,467.3101,92.36241,-95.97571,4.990413,16.33385
4800.122,73.59567,1,99244,2,441.316,315.935,-102.4572,6.194463,20.92825
2281.249,33.28809,1,99243,1,423.9659,284.0212,-79.61465,8.815074,29.72399
12486.27,192.397,1,99353,5,380.9351,194.9516,-92.6842,3.832835,12.81341
5484.011,68.12047,1,99363,2,453.8438,9.644693,-134.4135,5.707106,18.56296
6108.311,73.51331,1,99389,2,389.5135,267.663,-113.4848,5.306238,17.49949
5973.819,66.55057,1,99391,2,287.5425,322.8449,-3.947654,5.126926,15.85279
4681.669,65.73383,1,99408,2,420.3308,235.044,-71.80375,6.106641,20.19726
11128.55,110.075,1,99560,4,630.8049,112.884,-17.78096,3.681606,11.46453
9552.705,138.417,1,99675,4,437.3648,3.465063,-107.7041,4.309857,14.32757
4000.729,59.48376,1,99695,2,332.5562,221.5484,-137.5459,6.927371,22.97765
2331.739,35.91188,1,99703,1,304.1772,207.8897,-100.4126,8.930878,30.16814
2437.619,62.08026,1,99753,1,468.0001,252.1492,-107.5597,9.83367,34.98801
21240.42,221.9052,1,99806,5,601.6892,243.0677,-80.28571,2.763618,8.835329
2994.456,50.28931,1,99802,1,597.093,257.3143,-52.91629,7.87242,26.38988
10795.26,121.9782,1,99984,4,485.2722,278.974,-145.8873,4.064587,13.07324
4346.493,57.47971,1,100011,2,398.9477,328.3214,-157.5022,6.705331,21.46348
2539.068,43.4096,1,100226,1,594.4374,207.9315,-61.60158,8.57377,29.03534
4870.42,65.98314,1,100315,2,356.894,-19.18343,-106.9398,6.073844,19.79744
2842.181,31.0153,1,100326,1,689.2114,305.7897,-104.1616,7.587111,24.81765
7888.366,96.26152,1,100459,3,385.4372,159.6319,-133.2496,4.746192,15.57233
10766.44,166.7925,1,100608,5,302.5807,221.2008,-124.6999,4.238977,14.1748
1895.459,29.53152,1,100712,1,541.1077,180.4962,-47.36601,9.708296,32.30199
9969.475,122.1241,1,100750,3,381.193,439.1396,-108.463,4.146222,13.63929
3416.865,52.69181,1,100749,1,394.7518,439.7836,-88.83251,7.316105,24.8105
1739.994,42.01723,1,100824,1,486.7221,236.221,-128.484,11.70743,41.15081
8745.271,113.1769,1,100858,3,295.9669,339.0974,-141.2575,4.603473,14.89789
15613.79,143.8256,1,100994,5,572.9434,220.5091,-41.50411,3.063599,9.588672
1419.347,32.26736,1,100991,1,559.6732,216.8004,-8.661697,12.3537,41.41109
7556.03,131.287,1,101096,4,555.5974,308.0122,-76.71192,5.029531,17.04493
2145.03,29.12336,1,101177,1,350.6182,329.6075,-148.8429,9.475445,30.85242
7586.787,138.056,1,101235,4,576.248,195.6536,-101.6881,5.10742,17.46135
5098.174,62.75316,1,101247,2,509.3675,311.0018,-80.39059,5.720662,18.73184
9455.814,88.55154,1,101488,3,459.1484,198.4142,-112.1498,4.059882,13.00628
3642.631,51.83354,1,101500,1,557.7043,216.5269,-51.16719,6.89218,22.69632
2732.612,34.54987,1,101526,1,501.48,226.0517,-119.8578,8.035186,26.67773
20198.64,198.2353,1,101628,5,417.6705,289.0704,-124.1397,2.861469,8.887627
4640.803,43.70498,1,101625,1,409.3878,278.8406,-199.6304,6.533487,19.79419
8041.581,114.0091,1,101661,3,529.3666,219.1634,-36.26781,4.627348,15.08923
7116.559,95.23984,1,101875,3,398.7298,176.5657,-149.2102,5.172647,16.77173
1802.487,32.33036,1,101911,1,576.8522,199.8272,-134.408,10.777,36.64897
15641.04,210.1686,1,101948,6,371.4691,176.6994,-111.9507,3.365861,11.17572
7721.4,96.81451,1,102027,3,315.2328,335.6872,-143.6264,4.896684,15.81843
13996.26,150.0548,1,102203,4,542.245,174.8196,-89.6328,3.361965,10.94441
3169.902,37.15557,1,102336,1,592.8438,105.8175,-60.34792,7.137435,23.17548
1863.581,33.6865,1,102426,1,381.6158,324.2199,-152.929,10.86362,35.95226
11586.85,115.1169,1,102784,4,428.2688,197.7321,-108.0188,3.670323,11.75419
2305.473,34.84677,1,102826,1,543.608,182.0939,-71.53795,8.796607,29.61081
4778.014,58.37106,1,102917,2,319.7019,240.3049,-113.5129,5.967872,19.63121
2852.425,39.10458,1,103001,1,438.5079,285.9239,-138.8236,8.131948,26.8858
4156.384,33.1598,1,103014,1,615.5938,248.054,-78.98665,5.876229,18.6895
4550.794,57.53912,1,103111,2,501.2745,174.5391,-75.76885,6.044966,19.86475
9651.027,90.65658,1,103122,3,477.2343,235.2181,-122.1844,4.073524,13.01312
3220.48,27.66266,1,103120,1,472.7287,262.7647,-164.6614,7.281201,22.40742
6268.048,96.96367,1,103249,3,365.5152,173.765,-162.8728,5.753636,18.46924
2634.804,50.49355,1,103248,1,377.4341,150.6219,-75.27543,8.657116,29.98084
5909.647,68.47984,1,103303,2,434.4815,6.896233,-111.2076,5.324915,17.52682
12910.18,150.5113,1,103409,4,474.6077,209.8403,-92.85037,3.570913,11.75725
2076.082,31.96135,1,103442,1,358.6868,333.3503,-22.43484,9.306793,30.40708
9777.466,138.3078,1,103512,4,546.1769,295.933,-88.00127,4.272535,14.18694
17685.92,196.4278,1,103651,6,314.664,326.1281,-138.8884,3.145027,10.15603
4773.38,78.82968,1,103656,2,571.0577,294.445,-82.60899,6.256209,21.36498
10754.34,130.125,1,103718,4,571.3713,200.9331,-98.20687,3.922038,12.83098
2876.136,30.57844,1,103717,1,559.6489,205.2724,-85.81697,7.421945,24.27773
10302.38,129.9637,1,103843,4,396.9182,298.7657,-63.721,4.056685,13.15098
1928.803,35.71683,1,103840,1,415.0409,292.239,-99.15653,10.1827,35.07761
13415.43,175.2683,1,103922,5,493.7858,236.6406,-141.742,3.751185,12.10655
4622.087,27.99019,1,103921,1,382.4116,207.2263,-148.7159,5.668283,17.19705
1441.827,28.6907,1,103953,1,322.8564,345.947,20.28342,12.06517,38.75723
4321.259,56.8413,1,103957,2,383.3403,179.0544,-135.0488,6.469478,21.09223
2089.604,31.43489,1,104037,1,579.9843,187.814,-76.98801,9.25779,31.25591
5826.101,59.52637,1,104091,2,409.5741,173.7001,-157.6138,5.542823,17.41496
5553.807,94.11914,1,104310,2,363.6743,332.4453,-112.8768,5.972455,20.16778
2359.25,59.67426,1,104312,1,353.4781,333.509,-69.40014,9.806489,34.51875
6831.633,90.78341,1,104369,3,458.3511,255.7443,-147.8554,5.204048,16.75929
2171.121,38.32038,1,104368,1,412.8179,321.6934,-74.16716,9.402968,32.02876
5414.958,65.44525,1,104459,2,567.6985,197.6953,-109.2752,5.611781,18.53613
21065.38,177.2645,1,104877,5,591.2282,271.0729,-102.3068,2.668439,8.327453
5962.281,33.87484,1,104875,1,611.165,259.2608,-115.3497,4.790909,14.79232
12923.67,191.1439,1,104996,5,414.5562,219.9892,-110.1443,3.772252,12.62997
22217.58,336.1733,1,105129,10,311.034,211.8559,-140.5409,2.994668,9.871244
1460.365,33.8204,1,105120,1,297.4417,211.8465,-109.1954,12.44884,43.71387
1551.083,32.22987,1,105139,1,710.999,307.5987,-137.6734,12.0604,41.51188
2005.828,40.6155,1,105408,1,326.0536,347.1064,-38.04789,10.00973,33.92717
7761.202,142.2832,1,105433,4,361.7896,181.075,-110.155,5.107323,17.57162
2380.338,31.43727,1,105431,1,346.0638,189.798,-134.6474,8.814158,29.11631
5994.088,115.5808,1,105710,3,403.5179,333.6123,-109.3075,5.882475,20.17892
42306.25,358.6072,1,105861,10,515.8949,178.6973,-54.72668,1.832516,5.728531
2264.596,30.80066,1,105893,1,505.9072,275.3045,-56.94756,8.661589,28.60396
5419.175,72.41943,1,105931,2,612.1181,186.135,-119.5461,5.71162,18.87256
5363.889,72.67455,1,106128,2,389.8037,318.543,-61.88177,5.653366,18.62425
17698.34,126.1144,1,106245,4,500.5161,238.6371,-82.09308,2.812431,8.670005
1436.376,33.67235,1,106242,1,511.2603,242.7577,-54.59808,12.2867,42.52897
11236.98,204.6359,1,106251,5,413.0431,341.602,-137.8763,4.368364,14.59549
6737.476,85.99632,1,106330,3,491.4534,296.9045,-123.0994,5.156577,16.88079
2506.101,27.42579,1,106343,1,484.0113,222.292,-160.9825,8.552116,26.91232
3841.356,35.016,1,106381,1,618.6621,243.0782,-102.8399,6.312721,20.33611
29436.83,252.5173,1,106796,9,419.9789,218.3733,-109.7807,2.255078,7.044249
2366.218,26.18441,1,106499,1,436.6772,243.5666,-122.7784,8.464737,27.68584
1773.69,26.71619,1,106794,1,376.8856,167.2246,-169.033,10.91497,35.01278
73353.35,424.3889,1,106868,14,568.7004,207.0107,-63.05071,1.331326,4.027772
4474.393,66.19481,1,106896,2,374.2333,189.707,-151.8273,6.712056,21.9087
2199.034,36.20579,1,106979,1,573.7415,287.4186,-58.73079,9.148864,30.80044
3812.22,53.47536,1,107053,2,592.3496,204.952,-85.8522,6.74859,22.50851
1516.01,30.77495,1,107096,1,492.5343,309.4669,-87.53876,11.62797,40.67696
25620.91,256.8176,1,107144,8,403.3809,306.1833,-144.6615,2.558244,8.02185
22478.73,226.6693,1,107191,7,600.2158,82.2542,-21.32639,2.611062,8.132487
4281.877,62.64434,1,107301,2,315.8048,219.6931,-143.9424,6.766538,22.27239
3087.122,30.33425,1,107362,1,403.3106,269.0161,-115.3607,7.203106,23.33601
11120.84,128.5129,1,107676,4,626.5237,280.8864,-68.70375,3.852749,12.34424
2875.372,26.73201,1,107700,1,604.7941,210.3769,-76.76106,7.220012,23.28675
1917.144,32.24379,1,107817,1,344.2115,182.2105,-88.13628,9.950177,34.0258
13711.35,128.8056,1,108114,4,437.3856,224.4452,-94.49995,3.347333,10.75987
4041.398,34.22334,1,108111,1,423.0453,230.5541,-76.89952,6.022389,19.18358
1415.474,36.99356,1,108126,1,456.8158,193.474,-36.98349,12.70139,43.85963
3671.784,58.81956,1,108351,1,468.3787,287.4777,-129.9851,7.319174,24.8302
2942.184,34.25653,1,108491,1,473.8475,288.1166,-123.1572,7.634439,25.21364
3628.703,57.54272,1,108527,2,453.0172,207.0817,-208.8771,8.290464,26.07784
10908.19,120.6824,1,108753,4,354.5938,216.1415,-122.5288,3.924321,12.75737
2469.334,29.60907,1,108772,1,382.8349,169.65,-106.633,8.264779,27.35037
2244.202,29.12307,1,108890,1,542.3937,173.5623,-52.41376,8.610901,28.226
10525.57,134.5661,1,108999,4,394.4651,292.1999,-50.21862,3.981376,12.93192
2749.972,33.87753,1,108997,1,447.7372,252.3629,-98.16171,7.845446,26.02699
2216.859,34.28508,1,109041,1,364.5752,194.4779,-124.8873,9.328683,31.52219
3211.674,29.16738,1,109086,1,310.0925,198.5028,-153.8289,7.26374,22.62992
1894.156,29.53658,1,109101,1,324.9725,234.6047,-84.12873,9.821049,33.45081
5073.957,87.21606,1,109238,3,444.2288,245.106,-71.21669,6.111602,20.78009
1890.603,52.56311,1,109246,1,445.7994,67.63342,-62.39792,11.20835,39.4771
16062.2,195.1199,1,109431,5,406.5672,162.0888,-102.8864,3.258875,10.66902
3007.84,36.71672,1,109429,1,392.6739,177.4011,-4.917258,7.421039,23.48662
5629.692,58.91947,1,109455,2,481.976,234.7909,-167.2909,5.690196,17.65059
2127.642,30.80506,1,109963,1,398.4354,281.3032,-142.6693,9.557713,31.56725
1512.446,27.34075,1,110148,1,563.5399,230.6794,-57.56905,11.27763,38.05046
7884.546,89.86041,1,110483,3,387.4432,198.6164,-130.918,4.728047,15.14901
12745.69,133.9939,1,110582,4,468.6676,224.6156,-121.3371,3.60791,11.61402
3187.023,32.63859,1,110579,1,489.0551,213.1066,-109.0011,7.095516,23.11122
18626.56,187.8818,1,110612,6,352.0033,174.2541,-135.7533,3.000328,9.577455
2599.603,28.04356,1,110609,1,357.611,169.1904,-162.1133,8.378634,26.31821
6620.255,91.88638,1,110838,3,438.9398,257.727,-135.4271,5.306084,17.35469
24385.47,305.0816,1,110910,9,432.5476,241.1058,-74.68488,2.631992,8.579499
1709.892,28.4994,1,110858,1,444.4577,253.1797,-37.2156,10.3899,34.52202
1512.468,30.88122,1,110903,1,447.6248,233.5342,-64.83765,11.61693,39.92396
2329.422,30.26212,1,110908,1,456.8748,253.8199,-144.3835,8.963696,29.29704
4643.692,76.57428,1,110924,2,389.024,177.9467,-147.0924,6.788359,21.85187
7741.524,99.3157,1,110941,3,342.1746,281.5928,-116.2306,4.73304,15.63203
4018.268,55.37142,1,111052,2,544.9688,288.4984,-47.40398,6.499186,21.22799
14791.32,203.1715,1,111143,5,434.4299,212.2154,-60.73574,3.410214,11.18748
3724.915,82.84653,1,111198,2,572.4783,186.6608,-136.0162,7.969398,26.97882
8446.43,82.50493,1,111200,2,494.5798,224.5546,-118.7088,4.380939,14.02114
34536.15,597.0594,1,111794,17,584.4724,193.284,-79.45752,2.342578,7.939789
2220.729,37.52627,1,111208,1,587.3573,194.2498,-117.3742,9.418402,32.19328
2076.763,28.11568,1,111213,1,578.7019,179.3621,-66.55556,9.062655,30.03559
2107.244,32.64569,1,111461,1,578.2623,188.4233,-55.07374,9.214364,30.74417
3380.719,29.15643,1,111694,1,610.7809,220.9518,-71.4071,6.567537,20.92669
2744.449,31.27328,1,111793,1,602.5989,229.7413,-71.45325,7.637542,24.98541
2286.642,34.85961,1,111845,1,327.7726,305.7549,-96.22688,8.950283,30.3213
13922.9,188.216,1,111858,6,430.1328,214.7817,-78.38217,3.520017,11.65779
6180.523,72.10158,1,112082,2,628.0787,211.9756,-100.2325,5.186768,17.00059
1829.8,33.5239,1,112095,1,461.6385,191.1498,-80.91399,10.33276,35.58114
3586.337,38.25294,1,112177,1,449.6549,180.8591,4.056587,6.670594,20.63298
7680.917,83.4168,1,112219,3,315.3865,229.7186,-148.9663,4.779582,15.08396
9664.266,122.8679,1,112228,3,413.9511,168.8547,-166.8358,4.502681,14.24326
14309.91,141.9607,1,112284,4,524.1664,284.689,-50.22438,3.25451,10.28563
6924.822,63.05662,1,112442,2,295.6403,337.0769,-142.7837,4.875471,15.43762
21121.53,250.2991,1,112615,7,493.1974,219.1199,-123.0404,2.849424,9.226303
3124.445,31.37509,1,112503,1,450.2254,204.9873,-104.7854,7.130569,23.11887
1792.533,35.9596,1,112587,1,468.8949,255.8587,-143.0164,11.17136,38.14708
2298.371,30.33833,1,112612,1,501.5938,223.109,-124.5292,8.866042,29.52031
1801.969,34.89649,1,112644,1,348.1306,338.9714,-166.5647,11.40718,37.4717
2124.822,31.95436,1,112675,1,421.2692,229.5074,-62.22083,9.163061,30.49527
28817.56,296.1791,1,112688,7,570.2517,151.6819,-59.9436,2.284798,7.227005
23925.97,286.564,1,112780,8,397.7853,178.5646,-153.4468,2.76818,8.700335
3784.789,33.57046,1,112776,1,357.6333,159.6386,-152.1225,6.628177,20.74141
33234.85,238.7314,1,112916,8,564.9285,141.8079,-76.52478,2.037536,6.318799
3958.794,66.55759,1,112947,2,324.5338,200.0538,-114.4485,7.063974,23.76561
13716.1,117.3126,1,113289,3,412.2251,212.7953,-184.8407,3.661557,10.99655
2676.452,36.11246,1,113287,1,358.156,204.1417,-169.3621,8.702642,27.65097
6653.719,74.23595,1,113308,2,330.4731,311.4816,-104.9259,4.970676,16.31228
7564.832,94.59337,1,113319,3,598.4623,229.8418,-68.36751,4.666442,15.32434
6352.362,62.13649,1,113330,2,691.1064,307.1031,-108.3998,4.998213,16.19798
2833.922,39.35923,1,113616,1,409.2846,-4.088562,-161.1207,8.389198,27.02906
9719.94,114.1355,1,113746,4,344.3907,319.101,-112.8819,4.16102,13.62682
2858.613,34.55879,1,113743,1,327.3898,314.6532,-118.8402,7.781899,25.73433
1643.523,28.02361,1,113863,1,572.3251,202.1284,-27.24727,10.66049,35.30374
23119.86,275.0992,1,113915,8,322.6114,246.7489,-153.0809,2.841183,9.037198
5411.755,40.57337,1,113911,1,391.2107,251.6995,-139.1646,5.33148,16.65898
9749.688,99.01627,1,113970,3,527.1869,187.4745,-47.76244,3.951273,12.5752
2809.953,33.78486,1,113979,1,355.5373,201.0491,-162.8853,8.226986,26.10268
13460.95,111.3556,1,114011,3,426.2394,278.8832,-154.6429,3.521152,10.8363
4791.13,79.24333,1,114046,2,547.376,169.368,-5.72055,6.21583,20.17877
3116.252,32.64212,1,114055,1,502.7875,280.0018,-131.6203,7.343304,23.85463
18605.15,201.4478,1,114214,7,612.1631,204.2892,-79.15561,2.900496,9.404181
18125.6,232.5549,1,114288,6,337.7356,176.2743,-125.8741,3.119891,10.19831
3267.775,29.36076,1,114287,1,388.9876,191.0234,-145.1783,7.093418,22.39346
2232.243,30.31605,1,114352,1,479.9957,293.2969,-123.3349,9.014336,30.20648
53190.12,497.6261,1,114684,15,397.751,214.3902,-95.78299,1.702195,5.422312
3061.892,44.6725,1,114527,1,362.3685,171.6487,-160.8215,8.150693,26.34049
4226.891,29.80304,1,114635,1,420.1087,225.0875,-83.87,5.746024,18.06287
1878.307,29.82243,1,114681,1,418.178,237.1909,-108.8676,10.06031,34.08545
3145.847,28.35796,1,114688,1,599.3217,260.9054,-107.3208,6.990298,22.48599
4332.515,85.68236,1,114731,2,504.9655,295.4544,-91.55227,6.848401,23.861
10120.56,138.1528,1,114783,4,462.9156,185.5941,-135.3747,4.250829,13.92152
2402.266,34.18514,1,114782,1,408.6946,183.4487,-169.585,9.280828,29.54605
4006.026,58.3599,1,114869,2,390.6866,314.9166,-135.6147,6.92019,22.97252
2827.026,30.54457,1,114918,1,441.8181,88.12261,-102.4609,7.582189,24.74903
2692.554,32.83743,1,114973,1,426.0092,171.2276,-158.494,8.374588,26.65731
2070.318,32.20106,1,115076,1,477.2804,224.4545,-137.785,9.783354,32.76841
1403.809,29.88457,1,115081,1,561.0926,315.8355,-63.99327,12.12372,41.98295
6600.625,59.33853,1,115130,2,488.5448,218.0047,-140.4207,4.963329,15.75348
6242.88,77.49562,1,115438,2,386.1027,432.5515,-100.7965,5.233438,17.30289
10398.85,135.3212,1,115511,4,401.82,308.4086,-127.9875,4.162391,13.74328
